source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,Will be interviewed on @seanhannity tonight at 10pmE. Enjoy! #INPrimary,05-02-2016 21:56:36,2472,8358,false,727255495996788743
Twitter for iPhone,Will be in South Bend Indiana in a short while -- big rally! See you soon!,05-02-2016 22:24:06,2686,10444,false,727262413968519168
Twitter for iPhone,RT @EricTrump: Wow! I am speechless! Thank you to my sidekick @LynnePatton who keeps me &amp; the @EricTrumpFdn in line! https://t.co/L7Y2pjIl6…,05-03-2016 02:09:00,4315,0,true,727319013383147520
Twitter for iPhone,Thank you South Bend Indiana! Everyone get out &amp; #VoteTrump tomorrow! #INPrimary https://t.co/rj11BPzqDI https://t.co/xEBlvGrny1,05-03-2016 02:11:22,4135,12594,false,727319608663875585
Twitter for iPhone,MAKE AMERICA GREAT AGAIN!#INPrimary #VoteTrumphttps://t.co/nMqeKxccv6,05-03-2016 11:23:58,4391,12123,false,727458676211113984
Twitter for iPhone,MAKE AMERICA GREAT AGAIN!#INPrimary #VoteTrump https://t.co/MBgGXSYluWhttps://t.co/YPwDZ8Irch,05-03-2016 14:22:18,3126,8887,false,727503555083558912
Twitter for iPhone,MAKE AMERICA GREAT AGAIN! #Trump2016 #VoteTrump https://t.co/OKaL5UI4oJ,05-03-2016 15:21:33,3987,12247,false,727518466891239424
Twitter for iPhone,Thank you America! #Trump2016 https://t.co/tiExz8YhFT https://t.co/Hkt3YNccb0,05-03-2016 15:31:51,3867,11148,false,727521055728885761
Twitter for iPhone,Polls close at 6pm! #INPrimary #Trump2016 #VoteTrump https://t.co/DT9WkYAGEK,05-03-2016 16:50:10,5101,12214,false,727540765765828609
Twitter for iPhone,MAKE AMERICA GREAT AGAIN!#INPrimary #VoteTrump https://t.co/TI27thMZEI,05-03-2016 18:29:03,5101,13064,false,727565652253392897
Twitter for iPhone,Thank you Indiana! #Trump2016#MakeAmericaGreatAgain https://t.co/G4JlShRA6I,05-03-2016 23:14:30,11090,29639,false,727637487871479808
Twitter for iPhone,Join me in Charleston WV - tomorrow! https://t.co/kv624y9UOm,05-04-2016 16:31:05,4441,13151,false,727898352965259268
Twitter for iPhone,Happy #CincoDeMayo! The best taco bowls are made in Trump Tower Grill. I love Hispanics! https://t.co/ufoTeQd8yA https://t.co/k01Mc6CuDI,05-05-2016 18:57:30,85465,119759,false,728297587418247168
Twitter for iPhone,Join me tomorrow! #Trump2016 #MakeAmericaGreatAgain Omaha Nebraska:https://t.co/2OWQIlNutuEugene Oregon:https://t.co/oroTbvsNdQ,05-05-2016 23:28:31,3431,8911,false,728365792077742080
Twitter for iPhone,Can you believe Crooked Hillary said "We are going to put a whole lot of coal miners&amp;coal companies out of business." She then apologized.,05-06-2016 01:57:05,10057,27171,false,728403179214376960
Twitter for iPhone,Thank you West Virginia. Let's keep it going. Go out and vote on Tuesday - we will win big. #Trump2016,05-06-2016 03:19:09,6464,17742,false,728423832848044032
Twitter for iPhone,Joe Scarborough initially endorsed Jeb Bush and Jeb crashed then John Kasich and that didn't work. Not much power or insight!,05-06-2016 18:03:34,3778,12356,false,728646402985869312
Twitter for iPhone,I hear @JoeNBC of rapidly fading @Morning_Joe is pushing hard for a third party candidate to run. This will guarantee a Crooked Hillary win.,05-06-2016 18:25:27,4161,10787,false,728651908563517440
Twitter for iPhone,Response to @LindseyGrahamSC:https://t.co/lSDE7LHc95,05-06-2016 21:01:44,3360,8998,false,728691238166220801
Twitter for iPhone,I hope corrupt Hillary Clinton chooses goofy Elizabeth Warren as her running mate. I will defeat them both.,05-06-2016 23:15:58,8368,25030,false,728725020109877248
Twitter for iPhone,Let’s properly check goofy Elizabeth Warren’s records to see if she is Native American. I say she’s a fraud!,05-06-2016 23:16:17,6099,17917,false,728725098409164801
Twitter for iPhone,Goofy Elizabeth Warren Hillary Clinton’s flunky has a career that is totally based on a lie. She is not Native American.,05-06-2016 23:16:36,6806,19411,false,728725179074023425
Twitter for iPhone,Just met with courageous family of Sarah Root in Nebraska. Sarah was horribly killed by illegal immigrant but leaves behind amazing legacy.,05-07-2016 00:14:54,7288,20690,false,728739851823153152
Twitter for iPhone,Crooked Hillary Clinton wants completely open borders. Millions of Democrats will run from her over this and support me.,05-07-2016 00:16:31,8523,22941,false,728740257512992768
Twitter for iPhone,Goofy Elizabeth Warren and her phony Native American heritage are on a Twitter rant. She is too easy! I'm driving her nuts.,05-07-2016 02:44:44,6956,21136,false,728777556804153346
Twitter for iPhone,Goofy Elizabeth Warren is weak and ineffective. Does nothing. All talk no action -- maybe her Native American name?,05-07-2016 02:44:54,7147,21956,false,728777599560892416
Twitter for iPhone,Join me in Washington today!Spokane tickets:https://t.co/McBZgICMgsLynden tickets:https://t.co/MTu0GEM7Dx https://t.co/C7HhNvO01T,05-07-2016 15:36:17,2698,8618,false,728971726533578753
Twitter for iPhone,.@EdGoeas thank you for your support tonight on @JudgeJeanine.,05-08-2016 01:29:54,2766,10862,false,729121112148353025
Twitter for iPhone,#HappyMothersDay! https://t.co/T35f2y5YxR https://t.co/BVSHiG2iPA,05-08-2016 12:46:07,5146,16657,false,729291290848956416
Twitter for iPhone,Crooked Hillary just can't close the deal with Bernie. It will be the same way with ISIS and China on trade and Mexico at the border. Bad!,05-08-2016 20:15:20,8967,25501,false,729404337164783617
Twitter for iPhone,#WVPrimary #VoteTrump #Trump2016https://t.co/ihDWRMdy98https://t.co/VSStoanoDb,05-09-2016 15:13:26,2963,7074,false,729690751781748736
Twitter for iPhone,#NEPrimary #VoteTrump #Trump2016https://t.co/ygD2z6EnhYhttps://t.co/Z2yVlmHl8o,05-09-2016 15:15:28,3120,7419,false,729691263092543488
Twitter for iPhone,NEBRASKA #VoteTrump TODAY!#MakeAmericaGreatAgain #Trump2016https://t.co/hGbesTbQci,05-10-2016 15:19:11,3354,8884,false,730054583700078592
Twitter for iPhone,WEST VIRGINIA #VoteTrump TODAY!#MakeAmericaGreatAgain #Trump2016https://t.co/pndaZjsruy,05-10-2016 15:20:24,4182,10643,false,730054891897536514
Twitter for iPhone,Thank you West Virginia!#MakeAmericaGreatAgain #Trump2016 https://t.co/iCGcF21fWY,05-11-2016 00:05:31,7015,20836,false,730187041825120257
Twitter for iPhone,Thank you Nebraska!#MakeAmericaGreatAgain #Trump2016 https://t.co/RRma61oisz,05-11-2016 01:04:26,6487,18971,false,730201866416607233
Twitter for iPhone,RT @dmartosko: 'Duck Dynasty' star Phil Robertson says he'll back Trump for president https://t.co/WPJjMPYjlK via @MailOnline,05-11-2016 17:41:43,3879,0,true,730452843983998976
Twitter for iPhone,#MakeAmericaGreatAgain #Trump2016 https://t.co/CLhqgybbYR,05-11-2016 17:43:33,3866,11873,false,730453302287142913
Twitter for iPhone,Great day in D.C. with @SpeakerRyan and Republican leadership. Things working out really well! #Trump2016 https://t.co/hfHY9MdAc7,05-12-2016 18:12:38,8252,28975,false,730823012463742976
Twitter for iPhone,Great meeting with @SenateMajLdr Mitch McConnell and Republican leaders in D.C. #Trump2016 https://t.co/R0NuOrZISX,05-12-2016 19:22:18,4659,15585,false,730840541248819203
Twitter for iPhone,Great new poll- thank you! https://t.co/ytzesbCZas,05-14-2016 15:09:49,12825,32573,false,731501778873749505
Twitter for iPhone,Thank you Georgia! See you soon!#Trump2016 https://t.co/8yFd6qA4rD,05-15-2016 21:26:39,4926,16180,false,731959001143988229
Twitter for iPhone,Great new poll- thank you!#MakeAmericaGreatAgain #Trump2016 https://t.co/SZyZ8GkF23,05-16-2016 02:23:06,9544,23856,false,732033604709191680
Twitter for iPhone,Rowanne Brewer the most prominently depicted woman in the failing @nytimes story yesterday joined @foxandfriends. https://t.co/qkK3LJPoQQ,05-16-2016 21:50:40,3974,9600,false,732327433957953537
Twitter for iPhone,#VoteTrump at clerk's offices &amp; 185 ballot drop boxes in #ORPrimary!Closes at 8pm! https://t.co/ESGg1Qu68Shttps://t.co/TqcNAWjP5l,05-17-2016 13:58:08,2870,7203,false,732570904094347265
Twitter for iPhone,I will be live tweeting my interview with @megynkelly on the Fox Network tonight at 8! Enjoy! https://t.co/nlJssZeIWm,05-17-2016 21:19:17,5355,21300,false,732681922644725760
Twitter for iPhone,Thank you Oregon! #Trump2016 #MakeAmericaGreatAgain https://t.co/hK1yqlp9ca,05-18-2016 03:15:07,4921,15360,false,732771469281927169
Twitter for iPhone,Thank you Arizona! See you soon!#MakeAmericaGreatAgain https://t.co/IC3pe5lRAS,05-18-2016 17:38:20,4252,13925,false,732988705531650048
Twitter for iPhone,Thank you Louisiana! #Trump2016 https://t.co/u8hhrRRFMp,05-18-2016 17:47:19,4888,14948,false,732990965426888705
Twitter for iPhone,#MakeAmericaGreatAgain #Trump2016https://t.co/kXhc2j94YF https://t.co/YZAdAndKXv,05-18-2016 23:14:39,4905,12691,false,733073344661061632
Twitter for iPhone,Thank you @LtStevenLRogers. We will respond to terrorism with strength in 2017!https://t.co/Mk4YuuRf4s,05-19-2016 19:36:58,5015,12877,false,733380950059581440
Twitter for iPhone,I am on my way! See you all soon! https://t.co/Arw19Antpj,05-20-2016 15:15:08,2741,8011,false,733677446235623425
Twitter for iPhone,Crooked Hillary Clinton- discussing the #SecondAmendment at a private event. #2A cc: @NRA https://t.co/vV31Pbpkmn,05-20-2016 15:36:44,6653,12036,false,733682878278696960
Twitter for iPhone,Thanks @piersmorgan! "Trump is the most unpredictable extraordinary entertaining&amp;massively popular candidate this country has ever seen.",05-20-2016 16:09:16,4824,15593,false,733691067829215232
Twitter for iPhone,Failing @NYTimes will always take a good story about me and make it bad. Every article is unfair and biased. Very sad!,05-20-2016 16:11:21,3726,12251,false,733691591198703616
Twitter for iPhone,Thank you! An honor to be the first candidate ever endorsed by the @NRA- prior to @GOPconvention! #Trump2016 #2A  https://t.co/ygLUAl7gzx,05-20-2016 20:06:48,6909,17330,false,733750845280522242
Twitter for iPhone,Great day in Kentucky with Wayne LaPierre Chris Cox &amp; the @NRA! #MakeAmericaGreatAgain #Trump2016 https://t.co/aJ7s0aqqj0,05-20-2016 21:55:40,4755,15431,false,733778244076507136
Twitter for iPhone,Thank you for your wonderful endorsement today @TGowdySC. It means a great deal to me. We will not disappoint! #Trump2016,05-20-2016 22:50:18,4850,13781,false,733791992564617216
Twitter for iPhone,MAKE AMERICA GREAT AGAIN! https://t.co/MAZK5bdZuD,05-21-2016 17:00:42,10204,27761,false,734066397425307648
Twitter for iPhone,Crooked Hillary Clintons foreign interventions unleashed ISIS in Syria Iraq and Libya. She is reckless and dangerous!,05-21-2016 17:02:41,7417,17673,false,734066896794963968
Twitter for iPhone,Thank you to all of the men and women who have served our country. You are our true heroes! #ArmedForcesDay https://t.co/A3Wus0cRIO,05-21-2016 20:13:08,10132,28716,false,734114828529307648
Twitter for iPhone,Why do the networks continue to put dopey @BillKristol on panels when he has called every single shot about me wrong for 2 yrs?,05-22-2016 14:47:45,5070,15144,false,734395329588670465
Twitter for iPhone,RT @gatewaypundit: BREAKING POLL: Trump Gains 11 Points on Clinton Since March=&gt; Now Leads Crooked Hillary 46-44 https://t.co/y3BGy15Erb vi…,05-22-2016 15:28:44,4353,0,true,734405641893249024
Twitter for iPhone,How can Crooked Hillary say she cares about women when she is silent on radical Islam which horribly oppresses women?,05-22-2016 19:37:05,12993,29048,false,734468142303305728
Twitter for iPhone,Crooked Hillary wants a radical 500% increase in Syrian refugees. We can’t allow this. Time to get smart and protect America!,05-22-2016 19:38:18,9758,24155,false,734468447829004288
Twitter for iPhone,Join me on Wednesday May 25th at the Anaheim Convention Center!#Trump2016 #MAGA Tickets: https://t.co/mmPck1HYrC https://t.co/xGkVbxTamz,05-22-2016 19:46:57,3633,9509,false,734470625767620609
Twitter for iPhone,Thank you America! #Trump2016 https://t.co/xfINxdRNiQ,05-22-2016 22:54:48,11943,31200,false,734517899960934400
Twitter for iPhone,Join me in California or Montana!5/25/16: Anaheim Californiahttps://t.co/mmPck1HYrC5/26/16: Billings Montanahttps://t.co/atvrCgjFDe,05-24-2016 00:25:41,3056,8182,false,734903156589645824
Twitter for iPhone,Thank you @DailyMail- for setting the failing @NYTimes story straight. This is what the NYT's should have written! https://t.co/Feb6dhctQo,05-24-2016 21:00:07,5413,12299,false,735213812484345857
Twitter for iPhone,After raising w/ no obligation almost $6M for Vets I couldn't believe protesters formed @ Trump Tower. JUST OUT- SENT BY CROOKED HILLARY!,05-25-2016 00:32:47,4997,15386,false,735267332927279107
Twitter for iPhone,Great honor to receive today's endorsement of @RickSantorum. Really nice! #Trump2016,05-25-2016 00:33:27,4752,15822,false,735267499269226496
Twitter for iPhone,Thank you Washington! #Trump2016#MakeAmericaGreatAgain https://t.co/v9glTwj6gy,05-25-2016 03:26:20,4761,14828,false,735311006826700800
Twitter for iPhone,Thank you Washington! Honored to say on behalf of our great movement we have broken the all time record for votes in GOP primary history.,05-25-2016 18:42:55,8037,25745,false,735541674793783297
Twitter for iPhone,Thank you Anaheim California!#Trump2016 https://t.co/AEShamhNVS,05-25-2016 23:18:54,5578,19255,false,735611127531347969
Twitter for iPhone,.@kimguilfoyle- just watched you on @OutnumberedFNC- thank you!,05-26-2016 16:35:00,2219,9296,false,735871869581205504
Twitter for iPhone,Thank you Mr. &amp; Mrs. @TomBarrackJr for the wonderful and magical evening last night. It will not be forgotten. #Trump2016,05-26-2016 18:59:12,2156,8914,false,735908158330130432
Twitter for iPhone,I find it offensive that Goofy Elizabeth Warren sometimes referred to as Pocahontas pretended to be Native American to get in Harvard.,05-26-2016 21:15:16,10405,29126,false,735942401165033477
Twitter for iPhone,Thank you! #Trump2016https://t.co/SPJfMFyPjU,05-26-2016 21:28:22,4002,11769,false,735945699834007552
Twitter for iPhone,Celebrating 1237! #Trump2016 https://t.co/hPQJc7eor0,05-26-2016 21:30:31,4408,13761,false,735946241322799105
Twitter for iPhone,My wife @MELANIATRUMP and my children will be featured on @FoxNews with @Greta- 7pmE. Enjoy!#MeetTheTrumps #Trump2016,05-26-2016 22:22:50,3041,13192,false,735959405565378560
Twitter for iPhone,AN AMERICA FIRST ENERGY PLAN#MakeAmericaGreatAgain #Trump2016https://t.co/kTi6e1zyNI https://t.co/WjI8Rx11no,05-27-2016 14:10:07,4958,12962,false,736197797314101248
Twitter for iPhone,Bill O'Reilly doing a major special on @OreillyFactor tonight- @FoxNews at 8pmE. Watch it should be good! #Trump2016,05-27-2016 17:35:56,2995,10542,false,736249593352966144
Twitter for iPhone,Wow- 25000 in San Diego California!Thank you!! #Trump2016 https://t.co/1NRj3zCuui,05-27-2016 23:20:01,7269,21756,false,736336185086222336
Twitter for iPhone,Thank you @BillyJoel- many friends just told me you gave a very kind shoutout at MSG. Appreciate it- love your music!,05-28-2016 02:19:19,4705,16971,false,736381305785581568
Twitter for iPhone,.@SanDiegoPD- Fantastic job on handling the thugs who tried to disrupt our very peaceful and well attended rally. Greatly appreciated!,05-28-2016 02:48:22,7460,25935,false,736388616214220801
Twitter for iPhone,Obama administration fails to screen Syrian refugees' social media accounts:https://t.co/MMa07nwa44,05-28-2016 04:13:54,5086,10641,false,736410143378792448
Twitter for iPhone,Great rally in Fresno California- great crowd! Thank you! #Trump2016 https://t.co/TVSPvxOmve,05-28-2016 06:19:54,4740,17673,false,736441853097218048
Twitter for iPhone,The failing @nytimes wrote a story about my management style &amp; that I don't have many people. I have 73 Hillary has 800- &amp; I'm beating her.,05-28-2016 20:28:22,5234,16576,false,736655375911530498
Twitter for iPhone,The media is on a new phony kick about my management style. I spend much less money &amp; get much better results! What we need as Prez!,05-28-2016 20:28:40,5840,19898,false,736655448993107968
Twitter for iPhone,I am always on the front page of the failing @nytimes but when I won the GOP nomination I'm in the back of the paper. Very dishonest!,05-28-2016 20:28:48,5266,17285,false,736655485814857728
Twitter for iPhone,Don't believe the biased and phony media quoting people who work for my campaign. The only quote that matters is a quote from me!,05-28-2016 21:33:58,7221,19886,false,736671884247478272
Twitter for iPhone,Does President Obama ever discuss the sneak attack on Pearl Harbor while he's in Japan? Thousands of American lives lost. #MDW,05-28-2016 21:34:55,10907,27406,false,736672123012427776
Twitter for iPhone,Good news is that my campaign has perhaps more cash than any campaign in the history of politics- b/c I stand 100% behind everything we do.,05-29-2016 21:43:15,6101,19882,false,737036608915034112
Twitter for iPhone,Bill Kristol has been wrong for 2yrs-an embarrassed loser but if the GOP can't control their own then they are not a party. Be tough R's!,05-29-2016 22:53:16,5076,16261,false,737054226833149952
Twitter for iPhone,If dummy Bill Kristol actually does get a spoiler to run as an Independent say good bye to the Supreme Court!,05-29-2016 23:02:01,5978,16159,false,737056428452630528
Twitter for iPhone,Join me in Sacramento California-tomorrow evening @ 7pm! #Trump2016https://t.co/W7xy7eXcii https://t.co/km0rRYSDnO,05-31-2016 21:12:07,3181,8964,false,737753549564694528
Twitter for iPhone,I will be interviewed on @seanhannity tonight at 10pmE on @FoxNews. Enjoy!,05-31-2016 22:51:56,2370,9239,false,737778668785766404
Twitter for iPhone,Katie Couric the third rate reporter who has been largely forgotten should be ashamed of herself for the fraudulent editing of her doc.,05-31-2016 23:14:42,6951,21279,false,737784398515441664
Twitter for iPhone,I am getting great credit for my press conference today. Crooked Hillary should be admonished for not having a press conference in 179 days.,05-31-2016 23:17:33,7084,21591,false,737785114239864832
Twitter for iPhone,Congratulations to @seanhannity on his tremendous increase in television ratings. Speaking of ratings- I will be on his show tonight @ 10pE.,05-31-2016 23:18:28,5014,18489,false,737785345459113985
Twitter for iPhone,Join me in San Jose California- tomorrow evening at 7pm! #MakeAmericaGreatAgain #Trump2016https://t.co/jLQukR550J https://t.co/Uds8OdH3A4,06-01-2016 20:46:38,3245,9350,false,738109521952833536
